STATION,NAME,BEGIN_LAT,BEGIN_LON,ELEVATION,DATE,AWND,PRCP,SNOW,SNWD,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,Zip
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2019-03-04,11.41,0.0,0.0,1.2,29.0,15.0,280.0,260.0,17.0,23.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2019-03-05,10.96,0.0,0.0,0.0,29.0,10.0,240.0,240.0,21.0,30.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2019-03-05,0.0,0.0,0.0,0.0,30.0,12.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2019-03-05,0.0,0.0,0.0,0.0,27.0,3.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2019-03-05,0.0,0.0,0.0,0.0,30.0,11.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2019-03-05,12.3,0.0,0.0,0.0,32.0,12.0,270.0,300.0,23.9,33.1,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2019-03-06,7.83,0.0,0.0,0.0,33.0,15.0,220.0,280.0,16.1,21.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2019-03-06,0.0,0.0,0.0,0.0,32.0,12.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2019-03-06,0.0,0.0,0.0,0.0,33.0,1.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2019-03-06,0.0,0.0,0.0,0.0,34.0,15.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2019-03-06,9.4,0.0,0.0,0.0,35.0,16.0,230.0,250.0,17.0,23.9,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2019-03-07,4.7,0.0,0.0,0.0,36.0,22.0,50.0,60.0,13.0,17.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2019-03-07,0.0,0.0,0.0,0.0,33.0,17.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2019-03-07,0.0,0.0,0.0,0.0,37.0,15.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2019-03-07,0.0,0.0,0.0,0.0,36.0,23.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2019-03-07,4.47,0.01,0.1,0.0,38.0,28.0,50.0,60.0,10.1,15.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2019-03-08,5.82,0.11,0.0,0.0,43.0,31.0,60.0,60.0,13.0,16.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2019-03-08,0.0,0.2,0.0,0.0,38.0,27.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2019-03-08,0.0,0.75,0.0,0.0,39.0,20.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2019-03-08,0.0,0.19,1.2,0.0,42.0,31.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2019-03-08,4.7,0.15,1.2,0.0,44.0,32.0,70.0,70.0,12.1,17.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2019-03-09,10.96,1.31,0.0,0.0,63.0,37.0,220.0,210.0,23.9,35.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2019-03-09,0.0,0.0,0.0,0.0,43.0,33.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2019-03-09,0.0,1.2,0.0,0.0,55.0,39.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2019-03-09,0.0,1.24,0.0,0.0,62.0,36.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2019-03-09,10.74,1.08,0.0,0.0,64.0,38.0,170.0,180.0,30.0,44.1,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2019-03-10,12.3,0.0,0.0,0.0,61.0,43.0,240.0,230.0,31.1,49.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2019-03-10,0.0,1.43,0.0,0.0,63.0,38.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2019-03-10,0.0,1.2,0.0,0.0,62.0,31.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2019-03-10,0.0,0.0,0.0,0.0,61.0,45.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2019-03-10,14.09,0.0,0.0,0.0,62.0,44.0,250.0,220.0,30.0,38.9,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2019-03-11,4.47,0.0,0.0,0.0,53.0,35.0,10.0,340.0,12.1,15.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2019-03-11,0.0,0.0,0.0,0.0,61.0,38.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2019-03-11,0.0,0.0,0.0,0.0,62.0,31.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2019-03-11,0.0,0.0,0.0,0.0,53.0,38.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2019-03-11,5.37,0.0,0.0,0.0,56.0,40.0,10.0,40.0,14.1,18.1,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2019-03-12,2.91,0.0,0.0,0.0,52.0,28.0,90.0,110.0,8.9,12.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2019-03-12,0.0,0.0,0.0,0.0,55.0,40.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2019-03-12,0.0,0.0,0.0,0.0,55.0,23.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2019-03-12,0.0,0.0,0.0,0.0,52.0,30.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2019-03-12,4.03,0.0,0.0,0.0,54.0,34.0,110.0,60.0,8.9,14.1,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2019-03-13,9.62,0.0,0.0,0.0,70.0,43.0,170.0,160.0,21.0,30.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2019-03-13,0.0,0.0,0.0,0.0,54.0,35.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2019-03-13,0.0,0.0,0.0,0.0,69.0,27.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2019-03-13,0.0,0.0,0.0,0.0,70.0,42.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2019-03-13,9.17,0.0,0.0,0.0,72.0,44.0,140.0,150.0,25.1,34.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2019-03-14,17.0,1.04,0.0,0.0,77.0,56.0,190.0,180.0,38.9,59.9,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2019-03-14,0.0,0.21,0.0,0.0,71.0,45.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2019-03-14,0.0,1.02,0.0,0.0,69.0,41.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2019-03-14,0.0,0.45,0.0,0.0,76.0,55.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2019-03-14,20.13,0.65,0.0,0.0,78.0,57.0,180.0,210.0,44.1,67.1,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2019-03-15,11.41,0.0,0.0,0.0,57.0,35.0,280.0,250.0,21.0,32.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2019-03-15,0.0,0.9,0.0,0.0,73.0,44.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2019-03-15,0.0,0.0,0.0,0.0,77.0,44.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2019-03-15,0.0,0.0,0.0,0.0,59.0,37.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2019-03-15,13.65,0.0,0.0,0.0,59.0,37.0,270.0,270.0,23.9,35.1,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2019-03-16,6.71,0.0,0.0,0.0,51.0,29.0,290.0,320.0,16.1,23.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2019-03-16,0.0,0.0,0.0,0.0,47.0,33.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2019-03-16,0.0,0.0,0.0,0.0,71.0,41.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2019-03-16,0.0,0.0,0.0,0.0,51.0,29.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2019-03-16,8.05,0.0,0.0,0.0,53.0,32.0,330.0,320.0,21.0,25.1,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2019-03-17,7.16,0.0,0.0,0.0,57.0,27.0,280.0,280.0,21.9,33.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2019-03-17,0.0,0.0,0.0,0.0,51.0,33.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2019-03-17,0.0,0.0,0.0,0.0,77.0,15.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2019-03-17,0.0,0.0,0.0,0.0,56.0,30.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2019-03-17,8.5,0.0,0.0,0.0,59.0,31.0,260.0,280.0,28.0,36.9,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2019-03-18,2.01,0.0,0.0,0.0,51.0,28.0,290.0,330.0,12.1,16.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2019-03-18,0.0,0.0,0.0,0.0,56.0,30.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2019-03-18,0.0,0.0,0.0,0.0,56.0,32.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2019-03-18,0.0,0.0,0.0,0.0,51.0,29.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2019-03-18,5.82,0.0,0.0,0.0,54.0,31.0,340.0,330.0,15.0,23.9,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2019-03-19,1.79,0.0,0.0,0.0,53.0,26.0,20.0,350.0,8.9,14.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2019-03-19,0.0,0.0,0.0,0.0,51.0,31.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2019-03-19,0.0,0.0,0.0,0.0,54.0,23.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2019-03-19,0.0,0.0,0.0,0.0,53.0,30.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2019-03-19,2.91,0.0,0.0,0.0,55.0,33.0,360.0,100.0,8.9,12.1,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2019-03-20,6.04,0.0,0.0,0.0,61.0,38.0,300.0,310.0,16.1,21.9,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2019-03-20,0.0,0.0,0.0,0.0,54.0,31.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2019-03-20,0.0,0.0,0.0,0.0,61.0,31.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2019-03-20,0.0,0.0,0.0,0.0,62.0,38.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2019-03-20,7.83,0.0,0.0,0.0,64.0,40.0,260.0,260.0,18.1,21.9,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2019-03-21,8.5,0.08,0.0,0.0,48.0,40.0,290.0,290.0,21.0,30.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2019-03-21,0.0,0.1,0.0,0.0,62.0,41.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2019-03-21,0.0,0.0,0.0,0.0,62.0,42.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2019-03-21,0.0,0.05,0.0,0.0,48.0,41.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2019-03-21,10.29,0.06,0.0,0.0,51.0,42.0,300.0,290.0,21.0,31.1,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2019-03-22,9.17,0.0,0.0,0.0,56.0,36.0,300.0,290.0,21.9,31.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2019-03-22,0.0,0.0,0.0,0.0,51.0,38.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2019-03-22,0.0,0.0,0.0,0.0,63.0,25.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2019-03-22,0.0,0.0,0.0,0.0,58.0,35.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2019-03-22,11.63,0.0,0.0,0.0,60.0,39.0,330.0,300.0,23.9,32.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2019-03-23,2.01,0.0,0.0,0.0,59.0,28.0,170.0,160.0,8.9,12.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2019-03-23,0.0,0.0,0.0,0.0,57.0,33.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2019-03-23,0.0,0.0,0.0,0.0,63.0,49.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2019-03-23,0.0,0.0,0.0,0.0,60.0,29.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2019-03-23,3.8,0.0,0.0,0.0,62.0,32.0,360.0,350.0,10.1,13.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2019-03-24,4.25,0.07,0.0,0.0,60.0,41.0,310.0,310.0,12.1,18.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2019-03-24,0.0,0.0,0.0,0.0,62.0,33.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2019-03-24,0.0,0.0,0.0,0.0,61.0,9.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2019-03-24,0.0,0.02,0.0,0.0,61.0,41.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2019-03-24,5.37,0.07,0.0,0.0,62.0,45.0,250.0,290.0,15.0,19.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2019-03-25,7.16,0.35,0.0,0.0,54.0,39.0,20.0,360.0,19.9,28.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2019-03-25,0.0,0.3,0.0,0.0,63.0,43.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2019-03-25,0.0,0.42,0.0,0.0,60.0,48.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2019-03-25,0.0,0.39,0.0,0.0,56.0,41.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2019-03-25,8.95,0.32,0.0,0.0,56.0,41.0,10.0,20.0,21.0,25.9,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2019-03-26,7.38,0.0,0.0,0.0,52.0,30.0,60.0,40.0,21.0,28.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2019-03-26,0.0,0.0,0.0,0.0,51.0,30.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2019-03-26,0.0,0.0,0.0,0.0,51.0,11.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2019-03-26,0.0,0.0,0.0,0.0,52.0,31.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2019-03-26,8.5,0.0,0.0,0.0,54.0,33.0,20.0,10.0,17.0,25.9,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2019-03-27,3.13,0.0,0.0,0.0,62.0,26.0,160.0,210.0,13.0,17.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2019-03-27,0.0,0.0,0.0,0.0,52.0,30.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2019-03-27,0.0,0.0,0.0,0.0,61.0,21.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2019-03-27,0.0,0.0,0.0,0.0,64.0,29.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2019-03-27,3.58,0.0,0.0,0.0,66.0,32.0,140.0,140.0,13.0,17.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2019-03-28,9.62,0.0,0.0,0.0,73.0,38.0,220.0,220.0,21.9,31.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2019-03-28,0.0,0.0,0.0,0.0,63.0,32.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2019-03-28,0.0,0.0,0.0,0.0,71.0,36.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2019-03-28,0.0,0.0,0.0,0.0,73.0,38.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2019-03-28,10.51,0.0,0.0,0.0,75.0,41.0,240.0,230.0,23.0,33.1,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2019-03-29,7.16,0.06,0.0,0.0,67.0,54.0,200.0,200.0,16.1,23.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2019-03-29,0.0,0.01,0.0,0.0,75.0,32.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2019-03-29,0.0,0.0,0.0,0.0,73.0,52.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2019-03-29,0.0,0.09,0.0,0.0,67.0,55.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2019-03-29,8.72,0.05,0.0,0.0,69.0,56.0,200.0,200.0,17.0,23.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2019-03-30,12.3,1.12,0.0,0.0,66.0,37.0,310.0,320.0,25.9,44.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2019-03-30,0.0,0.06,0.0,0.0,68.0,57.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2019-03-30,0.0,0.0,0.0,0.0,66.0,53.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2019-03-30,0.0,1.04,0.0,0.0,67.0,38.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2019-03-30,14.76,1.21,0.0,0.0,70.0,39.0,330.0,320.0,38.9,53.9,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2019-03-31,9.62,0.0,0.0,0.0,44.0,30.0,310.0,10.0,16.1,23.9,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2019-03-31,0.0,1.21,0.0,0.0,68.0,40.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2019-03-31,0.0,0.0,0.0,0.0,45.0,31.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2019-03-31,12.3,0.0,0.0,0.0,47.0,33.0,340.0,340.0,21.0,27.1,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2019-04-01,5.59,0.0,0.0,0.0,49.0,27.0,80.0,70.0,19.9,27.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2019-04-01,0.0,0.0,0.0,0.0,45.0,33.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2019-04-01,0.0,0.0,0.0,0.0,69.0,18.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2019-04-01,0.0,0.0,0.0,0.0,49.0,27.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2019-04-01,4.92,0.0,0.0,0.0,51.0,29.0,70.0,90.0,13.0,17.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2019-04-02,4.7,0.0,0.0,0.0,59.0,32.0,220.0,220.0,16.1,21.9,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2019-04-02,0.0,0.0,0.0,0.0,51.0,35.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2019-04-02,0.0,0.0,0.0,0.0,61.0,30.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2019-04-02,0.0,0.0,0.0,0.0,60.0,34.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2019-04-02,5.82,0.0,0.0,0.0,62.0,39.0,240.0,250.0,19.9,25.9,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2019-04-03,2.91,0.0,0.0,0.0,66.0,36.0,230.0,220.0,8.9,14.1,40041
