STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,PRCP,SNOW,SNWD,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,Zip
USC00150630,"BERNHEIM FOREST, KY US",37.92,-85.66,167.6,11/19/2019,0.0,0.0,0.0,0.0,45.0,35.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,11/19/2019,0.0,0.16,0.0,0.0,46.0,36.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,11/19/2019,5.82,0.12,0.0,0.0,47.0,38.0,300.0,310.0,10.1,16.1,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,11/20/2019,3.58,0.0,0.0,0.0,49.0,41.0,140.0,280.0,8.1,13.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,11/20/2019,0.0,0.16,0.0,0.0,47.0,38.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.92,-85.66,167.6,11/20/2019,0.0,0.08,0.0,0.0,48.0,42.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,11/20/2019,0.0,0.0,0.0,0.0,47.0,41.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,11/20/2019,5.14,0.0,0.0,0.0,49.0,41.0,280.0,280.0,13.0,15.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,11/21/2019,9.4,0.01,0.0,0.0,61.0,42.0,210.0,210.0,25.1,36.9,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,11/21/2019,0.0,0.0,0.0,0.0,48.0,41.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.92,-85.66,167.6,11/21/2019,0.0,0.0,0.0,0.0,59.0,37.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,11/21/2019,0.0,0.02,0.0,0.0,59.0,41.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,11/21/2019,9.84,0.01,0.0,0.0,61.0,42.0,230.0,220.0,25.9,40.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,11/22/2019,6.26,0.47,0.0,0.0,57.0,38.0,360.0,340.0,13.0,23.9,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,11/22/2019,0.0,0.4,0.0,0.0,60.0,41.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.92,-85.66,167.6,11/22/2019,0.0,0.07,0.0,0.0,60.0,37.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,11/22/2019,0.0,0.57,0.0,0.0,55.0,36.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,11/22/2019,8.28,0.5,0.0,0.0,58.0,39.0,360.0,360.0,18.1,25.1,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,11/23/2019,6.26,0.24,0.0,0.0,44.0,35.0,280.0,290.0,14.1,19.9,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,11/23/2019,0.0,0.0,0.0,0.0,48.0,39.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.92,-85.66,167.6,11/23/2019,0.0,0.0,0.0,0.0,48.0,34.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,11/23/2019,0.0,0.36,0.0,0.0,43.0,35.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,11/23/2019,7.61,0.21,0.0,0.0,44.0,38.0,300.0,300.0,16.1,21.9,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,11/24/2019,8.5,0.0,0.0,0.0,51.0,34.0,200.0,200.0,17.0,23.9,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,11/24/2019,0.0,0.21,0.0,0.0,42.0,34.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.92,-85.66,167.6,11/24/2019,0.0,0.1,0.0,0.0,44.0,33.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,11/24/2019,0.0,0.0,0.0,0.0,52.0,33.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,11/24/2019,8.5,0.0,0.0,0.0,52.0,35.0,220.0,220.0,17.0,23.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,11/25/2019,8.05,0.0,0.0,0.0,63.0,36.0,180.0,180.0,15.0,19.9,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,11/25/2019,0.0,0.0,0.0,0.0,51.0,36.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.92,-85.66,167.6,11/25/2019,0.0,0.0,0.0,0.0,58.0,34.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,11/25/2019,0.0,0.0,0.0,0.0,63.0,36.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,11/25/2019,7.61,0.0,0.0,0.0,64.0,37.0,200.0,200.0,17.0,21.9,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,11/26/2019,7.61,0.51,0.0,0.0,58.0,43.0,140.0,150.0,15.0,21.9,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,11/26/2019,0.0,0.0,0.0,0.0,59.0,38.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.92,-85.66,167.6,11/26/2019,0.0,0.0,0.0,0.0,61.0,42.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,11/26/2019,0.0,0.63,0.0,0.0,56.0,42.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,11/26/2019,9.62,0.5,0.0,0.0,59.0,43.0,160.0,170.0,18.1,25.1,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,11/27/2019,16.78,0.41,0.0,0.0,63.0,40.0,270.0,290.0,32.0,50.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,11/27/2019,0.0,1.02,0.0,0.0,60.0,44.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.92,-85.66,167.6,11/27/2019,0.0,0.9,0.0,0.0,65.0,48.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,11/27/2019,0.0,0.37,0.0,0.0,60.0,40.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,11/27/2019,19.91,0.37,0.0,0.0,63.0,40.0,250.0,260.0,38.9,53.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,11/28/2019,6.26,0.0,0.0,0.0,42.0,37.0,300.0,300.0,19.9,29.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,11/28/2019,0.0,0.0,0.0,0.0,60.0,38.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,11/28/2019,0.0,0.0,0.0,0.0,41.0,36.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,11/28/2019,7.38,0.0,0.0,0.0,42.0,35.0,300.0,290.0,16.1,23.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,11/29/2019,4.25,0.0,0.0,0.0,46.0,40.0,90.0,90.0,8.9,13.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,11/29/2019,0.0,0.0,0.0,0.0,47.0,38.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.92,-85.66,167.6,11/29/2019,0.0,0.0,0.0,0.0,52.0,31.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,11/29/2019,0.0,0.0,0.0,0.0,44.0,37.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,11/29/2019,4.47,0.01,0.0,0.0,46.0,40.0,100.0,100.0,10.1,13.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,11/30/2019,6.71,2.46,0.0,0.0,60.0,40.0,70.0,140.0,16.1,21.9,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,11/30/2019,0.0,0.04,0.0,0.0,48.0,39.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.92,-85.66,167.6,11/30/2019,0.0,2.25,0.0,0.0,60.0,36.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,11/30/2019,0.0,3.35,0.0,0.0,58.0,38.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,11/30/2019,7.38,3.01,0.0,0.0,60.0,40.0,170.0,160.0,18.1,25.9,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,12/1/2019,14.09,0.0,0.0,0.0,63.0,38.0,250.0,230.0,25.9,40.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,12/1/2019,0.0,2.5,0.0,0.0,55.0,39.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.92,-85.66,167.6,12/1/2019,0.0,0.35,0.0,0.0,60.0,46.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,12/1/2019,0.0,0.03,0.0,0.0,60.0,36.0,0.0,0.0,0.0,0.0,40228
